sample_index,time_s,raw_adc,voltage_V
6385,2.554000000000e-04,-590,-3.601184118168e-01
6386,2.554400000000e-04,-590,-3.601184118168e-01
6387,2.554800000000e-04,-590,-3.601184118168e-01
6388,2.555200000000e-04,-590,-3.601184118168e-01
6389,2.555600000000e-04,-887,-5.413983581042e-01
6390,2.556000000000e-04,-887,-5.413983581042e-01
6391,2.556400000000e-04,-887,-5.413983581042e-01
6392,2.556800000000e-04,-887,-5.413983581042e-01
6393,2.557200000000e-04,-887,-5.413983581042e-01
6394,2.557600000000e-04,-887,-5.413983581042e-01
6395,2.558000000000e-04,-887,-5.413983581042e-01
6396,2.558400000000e-04,-887,-5.413983581042e-01
6397,2.558800000000e-04,-887,-5.413983581042e-01
6398,2.559200000000e-04,-1185,-7.232886745811e-01
6399,2.559600000000e-04,-887,-5.413983581042e-01
6400,2.560000000000e-04,-1185,-7.232886745811e-01
6401,2.560400000000e-04,-887,-5.413983581042e-01
6402,2.560800000000e-04,-887,-5.413983581042e-01
6403,2.561200000000e-04,-887,-5.413983581042e-01
6404,2.561600000000e-04,-887,-5.413983581042e-01
6405,2.562000000000e-04,-887,-5.413983581042e-01
6406,2.562400000000e-04,-887,-5.413983581042e-01
6407,2.562800000000e-04,-590,-3.601184118168e-01
6408,2.563200000000e-04,-590,-3.601184118168e-01
6409,2.563600000000e-04,-292,-1.782280953398e-01
6410,2.564000000000e-04,-292,-1.782280953398e-01
6411,2.564400000000e-04,-292,-1.782280953398e-01
6412,2.564800000000e-04,6,3.662221137120e-03
6413,2.565200000000e-04,-292,-1.782280953398e-01
6414,2.565600000000e-04,304,1.855525376141e-01
6415,2.566000000000e-04,304,1.855525376141e-01
6416,2.566400000000e-04,304,1.855525376141e-01
6417,2.566800000000e-04,602,3.674428540910e-01
6418,2.567200000000e-04,602,3.674428540910e-01
6419,2.567600000000e-04,602,3.674428540910e-01
6420,2.568000000000e-04,602,3.674428540910e-01
6421,2.568400000000e-04,602,3.674428540910e-01
6422,2.568800000000e-04,900,5.493331705679e-01
6423,2.569200000000e-04,900,5.493331705679e-01
6424,2.569600000000e-04,900,5.493331705679e-01
6425,2.570000000000e-04,900,5.493331705679e-01
6426,2.570400000000e-04,900,5.493331705679e-01
6427,2.570800000000e-04,900,5.493331705679e-01
6428,2.571200000000e-04,900,5.493331705679e-01
6429,2.571600000000e-04,1198,7.312234870449e-01
6430,2.572000000000e-04,1198,7.312234870449e-01
6431,2.572400000000e-04,900,5.493331705679e-01
6432,2.572800000000e-04,900,5.493331705679e-01
6433,2.573200000000e-04,900,5.493331705679e-01
6434,2.573600000000e-04,900,5.493331705679e-01
6435,2.574000000000e-04,900,5.493331705679e-01
6436,2.574400000000e-04,900,5.493331705679e-01
6437,2.574800000000e-04,900,5.493331705679e-01
6438,2.575200000000e-04,602,3.674428540910e-01
6439,2.575600000000e-04,602,3.674428540910e-01
6440,2.576000000000e-04,602,3.674428540910e-01
6441,2.576400000000e-04,304,1.855525376141e-01
6442,2.576800000000e-04,602,3.674428540910e-01
6443,2.577200000000e-04,304,1.855525376141e-01
6444,2.577600000000e-04,304,1.855525376141e-01
6445,2.578000000000e-04,304,1.855525376141e-01
6446,2.578400000000e-04,6,3.662221137120e-03
6447,2.578800000000e-04,-292,-1.782280953398e-01
6448,2.579200000000e-04,-292,-1.782280953398e-01
6449,2.579600000000e-04,-292,-1.782280953398e-01
6450,2.580000000000e-04,-292,-1.782280953398e-01
6451,2.580400000000e-04,-292,-1.782280953398e-01
6452,2.580800000000e-04,-590,-3.601184118168e-01
6453,2.581200000000e-04,-590,-3.601184118168e-01
6454,2.581600000000e-04,-590,-3.601184118168e-01
6455,2.582000000000e-04,-887,-5.413983581042e-01
6456,2.582400000000e-04,-887,-5.413983581042e-01
6457,2.582800000000e-04,-887,-5.413983581042e-01
6458,2.583200000000e-04,-887,-5.413983581042e-01
6459,2.583600000000e-04,-887,-5.413983581042e-01
6460,2.584000000000e-04,-887,-5.413983581042e-01
6461,2.584400000000e-04,-1185,-7.232886745811e-01
6462,2.584800000000e-04,-887,-5.413983581042e-01
6463,2.585200000000e-04,-887,-5.413983581042e-01
6464,2.585600000000e-04,-887,-5.413983581042e-01
6465,2.586000000000e-04,-887,-5.413983581042e-01
6466,2.586400000000e-04,-887,-5.413983581042e-01
6467,2.586800000000e-04,-887,-5.413983581042e-01
6468,2.587200000000e-04,-887,-5.413983581042e-01
6469,2.587600000000e-04,-887,-5.413983581042e-01
6470,2.588000000000e-04,-887,-5.413983581042e-01
6471,2.588400000000e-04,-887,-5.413983581042e-01
6472,2.588800000000e-04,-590,-3.601184118168e-01
6473,2.589200000000e-04,-590,-3.601184118168e-01
6474,2.589600000000e-04,-590,-3.601184118168e-01
6475,2.590000000000e-04,-292,-1.782280953398e-01
6476,2.590400000000e-04,-292,-1.782280953398e-01
6477,2.590800000000e-04,-292,-1.782280953398e-01
6478,2.591200000000e-04,-292,-1.782280953398e-01
6479,2.591600000000e-04,6,3.662221137120e-03
6480,2.592000000000e-04,6,3.662221137120e-03
6481,2.592400000000e-04,6,3.662221137120e-03
6482,2.592800000000e-04,304,1.855525376141e-01
6483,2.593200000000e-04,304,1.855525376141e-01
6484,2.593600000000e-04,304,1.855525376141e-01
6485,2.594000000000e-04,602,3.674428540910e-01
6486,2.594400000000e-04,602,3.674428540910e-01
6487,2.594800000000e-04,602,3.674428540910e-01
6488,2.595200000000e-04,900,5.493331705679e-01
6489,2.595600000000e-04,900,5.493331705679e-01
6490,2.596000000000e-04,900,5.493331705679e-01
6491,2.596400000000e-04,900,5.493331705679e-01
6492,2.596800000000e-04,900,5.493331705679e-01
6493,2.597200000000e-04,900,5.493331705679e-01
6494,2.597600000000e-04,900,5.493331705679e-01
6495,2.598000000000e-04,900,5.493331705679e-01
6496,2.598400000000e-04,900,5.493331705679e-01
6497,2.598800000000e-04,900,5.493331705679e-01
6498,2.599200000000e-04,900,5.493331705679e-01
6499,2.599600000000e-04,900,5.493331705679e-01
6500,2.600000000000e-04,900,5.493331705679e-01
6501,2.600400000000e-04,900,5.493331705679e-01
6502,2.600800000000e-04,602,3.674428540910e-01
6503,2.601200000000e-04,602,3.674428540910e-01
6504,2.601600000000e-04,602,3.674428540910e-01
6505,2.602000000000e-04,602,3.674428540910e-01
6506,2.602400000000e-04,602,3.674428540910e-01
6507,2.602800000000e-04,304,1.855525376141e-01
6508,2.603200000000e-04,304,1.855525376141e-01
6509,2.603600000000e-04,304,1.855525376141e-01
6510,2.604000000000e-04,304,1.855525376141e-01
6511,2.604400000000e-04,6,3.662221137120e-03
6512,2.604800000000e-04,6,3.662221137120e-03
6513,2.605200000000e-04,6,3.662221137120e-03
6514,2.605600000000e-04,-292,-1.782280953398e-01
6515,2.606000000000e-04,-292,-1.782280953398e-01
6516,2.606400000000e-04,-292,-1.782280953398e-01
6517,2.606800000000e-04,-590,-3.601184118168e-01
6518,2.607200000000e-04,-590,-3.601184118168e-01
6519,2.607600000000e-04,-590,-3.601184118168e-01
6520,2.608000000000e-04,-590,-3.601184118168e-01
6521,2.608400000000e-04,-590,-3.601184118168e-01
6522,2.608800000000e-04,-887,-5.413983581042e-01
6523,2.609200000000e-04,-887,-5.413983581042e-01
6524,2.609600000000e-04,-887,-5.413983581042e-01
6525,2.610000000000e-04,-887,-5.413983581042e-01
6526,2.610400000000e-04,-887,-5.413983581042e-01
6527,2.610800000000e-04,-887,-5.413983581042e-01
6528,2.611200000000e-04,-887,-5.413983581042e-01
6529,2.611600000000e-04,-887,-5.413983581042e-01
6530,2.612000000000e-04,-887,-5.413983581042e-01
6531,2.612400000000e-04,-887,-5.413983581042e-01
6532,2.612800000000e-04,-887,-5.413983581042e-01
6533,2.613200000000e-04,-887,-5.413983581042e-01
6534,2.613600000000e-04,-887,-5.413983581042e-01
6535,2.614000000000e-04,-590,-3.601184118168e-01
6536,2.614400000000e-04,-590,-3.601184118168e-01
6537,2.614800000000e-04,-590,-3.601184118168e-01
6538,2.615200000000e-04,-590,-3.601184118168e-01
6539,2.615600000000e-04,-590,-3.601184118168e-01
6540,2.616000000000e-04,-590,-3.601184118168e-01
6541,2.616400000000e-04,-292,-1.782280953398e-01
6542,2.616800000000e-04,-292,-1.782280953398e-01
6543,2.617200000000e-04,6,3.662221137120e-03
6544,2.617600000000e-04,-292,-1.782280953398e-01
6545,2.618000000000e-04,6,3.662221137120e-03
6546,2.618400000000e-04,304,1.855525376141e-01
6547,2.618800000000e-04,304,1.855525376141e-01
6548,2.619200000000e-04,304,1.855525376141e-01
6549,2.619600000000e-04,304,1.855525376141e-01
6550,2.620000000000e-04,602,3.674428540910e-01
6551,2.620400000000e-04,602,3.674428540910e-01
6552,2.620800000000e-04,304,1.855525376141e-01
6553,2.621200000000e-04,602,3.674428540910e-01
6554,2.621600000000e-04,602,3.674428540910e-01
6555,2.622000000000e-04,900,5.493331705679e-01
6556,2.622400000000e-04,900,5.493331705679e-01
6557,2.622800000000e-04,900,5.493331705679e-01
6558,2.623200000000e-04,900,5.493331705679e-01
6559,2.623600000000e-04,900,5.493331705679e-01
6560,2.624000000000e-04,900,5.493331705679e-01
6561,2.624400000000e-04,900,5.493331705679e-01
6562,2.624800000000e-04,900,5.493331705679e-01
6563,2.625200000000e-04,900,5.493331705679e-01
6564,2.625600000000e-04,900,5.493331705679e-01
6565,2.626000000000e-04,900,5.493331705679e-01
6566,2.626400000000e-04,900,5.493331705679e-01
6567,2.626800000000e-04,900,5.493331705679e-01
6568,2.627200000000e-04,900,5.493331705679e-01
6569,2.627600000000e-04,602,3.674428540910e-01
6570,2.628000000000e-04,602,3.674428540910e-01
6571,2.628400000000e-04,602,3.674428540910e-01
6572,2.628800000000e-04,602,3.674428540910e-01
6573,2.629200000000e-04,304,1.855525376141e-01
6574,2.629600000000e-04,304,1.855525376141e-01
6575,2.630000000000e-04,304,1.855525376141e-01
6576,2.630400000000e-04,304,1.855525376141e-01
6577,2.630800000000e-04,304,1.855525376141e-01
6578,2.631200000000e-04,6,3.662221137120e-03
6579,2.631600000000e-04,-292,-1.782280953398e-01
6580,2.632000000000e-04,-292,-1.782280953398e-01
6581,2.632400000000e-04,-292,-1.782280953398e-01
6582,2.632800000000e-04,-292,-1.782280953398e-01
6583,2.633200000000e-04,-292,-1.782280953398e-01
6584,2.633600000000e-04,-292,-1.782280953398e-01
6585,2.634000000000e-04,-590,-3.601184118168e-01
6586,2.634400000000e-04,-590,-3.601184118168e-01
6587,2.634800000000e-04,-590,-3.601184118168e-01
6588,2.635200000000e-04,-590,-3.601184118168e-01
6589,2.635600000000e-04,-590,-3.601184118168e-01
6590,2.636000000000e-04,-590,-3.601184118168e-01
6591,2.636400000000e-04,-590,-3.601184118168e-01
6592,2.636800000000e-04,-887,-5.413983581042e-01
6593,2.637200000000e-04,-887,-5.413983581042e-01
6594,2.637600000000e-04,-590,-3.601184118168e-01
6595,2.638000000000e-04,-887,-5.413983581042e-01
6596,2.638400000000e-04,-887,-5.413983581042e-01
6597,2.638800000000e-04,-887,-5.413983581042e-01
6598,2.639200000000e-04,-887,-5.413983581042e-01
6599,2.639600000000e-04,-590,-3.601184118168e-01
6600,2.640000000000e-04,-590,-3.601184118168e-01
6601,2.640400000000e-04,-590,-3.601184118168e-01
6602,2.640800000000e-04,-590,-3.601184118168e-01
6603,2.641200000000e-04,-590,-3.601184118168e-01
6604,2.641600000000e-04,-590,-3.601184118168e-01
6605,2.642000000000e-04,-292,-1.782280953398e-01
6606,2.642400000000e-04,-292,-1.782280953398e-01
6607,2.642800000000e-04,-292,-1.782280953398e-01
6608,2.643200000000e-04,-292,-1.782280953398e-01
6609,2.643600000000e-04,-292,-1.782280953398e-01
6610,2.644000000000e-04,6,3.662221137120e-03
6611,2.644400000000e-04,6,3.662221137120e-03
6612,2.644800000000e-04,304,1.855525376141e-01
6613,2.645200000000e-04,304,1.855525376141e-01
6614,2.645600000000e-04,304,1.855525376141e-01
6615,2.646000000000e-04,304,1.855525376141e-01
6616,2.646400000000e-04,602,3.674428540910e-01
6617,2.646800000000e-04,602,3.674428540910e-01
6618,2.647200000000e-04,602,3.674428540910e-01
6619,2.647600000000e-04,602,3.674428540910e-01
6620,2.648000000000e-04,602,3.674428540910e-01
6621,2.648400000000e-04,900,5.493331705679e-01
6622,2.648800000000e-04,900,5.493331705679e-01
6623,2.649200000000e-04,900,5.493331705679e-01
6624,2.649600000000e-04,900,5.493331705679e-01
6625,2.650000000000e-04,900,5.493331705679e-01
6626,2.650400000000e-04,900,5.493331705679e-01
6627,2.650800000000e-04,900,5.493331705679e-01
6628,2.651200000000e-04,900,5.493331705679e-01
6629,2.651600000000e-04,900,5.493331705679e-01
6630,2.652000000000e-04,900,5.493331705679e-01
6631,2.652400000000e-04,900,5.493331705679e-01
6632,2.652800000000e-04,900,5.493331705679e-01
6633,2.653200000000e-04,900,5.493331705679e-01
6634,2.653600000000e-04,602,3.674428540910e-01
6635,2.654000000000e-04,602,3.674428540910e-01
6636,2.654400000000e-04,602,3.674428540910e-01
6637,2.654800000000e-04,602,3.674428540910e-01
6638,2.655200000000e-04,602,3.674428540910e-01
6639,2.655600000000e-04,602,3.674428540910e-01
6640,2.656000000000e-04,304,1.855525376141e-01
6641,2.656400000000e-04,304,1.855525376141e-01
6642,2.656800000000e-04,304,1.855525376141e-01
6643,2.657200000000e-04,304,1.855525376141e-01
6644,2.657600000000e-04,6,3.662221137120e-03
6645,2.658000000000e-04,6,3.662221137120e-03
6646,2.658400000000e-04,-292,-1.782280953398e-01
6647,2.658800000000e-04,-292,-1.782280953398e-01
6648,2.659200000000e-04,-292,-1.782280953398e-01
6649,2.659600000000e-04,-292,-1.782280953398e-01
6650,2.660000000000e-04,-292,-1.782280953398e-01
6651,2.660400000000e-04,-292,-1.782280953398e-01
6652,2.660800000000e-04,-292,-1.782280953398e-01
6653,2.661200000000e-04,-590,-3.601184118168e-01
6654,2.661600000000e-04,-590,-3.601184118168e-01
6655,2.662000000000e-04,-590,-3.601184118168e-01
6656,2.662400000000e-04,-590,-3.601184118168e-01
6657,2.662800000000e-04,-590,-3.601184118168e-01
6658,2.663200000000e-04,-590,-3.601184118168e-01
6659,2.663600000000e-04,-590,-3.601184118168e-01
6660,2.664000000000e-04,-590,-3.601184118168e-01
6661,2.664400000000e-04,-590,-3.601184118168e-01
6662,2.664800000000e-04,-590,-3.601184118168e-01
6663,2.665200000000e-04,-590,-3.601184118168e-01
6664,2.665600000000e-04,-590,-3.601184118168e-01
6665,2.666000000000e-04,-590,-3.601184118168e-01
6666,2.666400000000e-04,-590,-3.601184118168e-01
6667,2.666800000000e-04,-590,-3.601184118168e-01
6668,2.667200000000e-04,-292,-1.782280953398e-01
6669,2.667600000000e-04,-292,-1.782280953398e-01
6670,2.668000000000e-04,-292,-1.782280953398e-01
6671,2.668400000000e-04,-292,-1.782280953398e-01
6672,2.668800000000e-04,6,3.662221137120e-03
6673,2.669200000000e-04,-292,-1.782280953398e-01
6674,2.669600000000e-04,6,3.662221137120e-03
6675,2.670000000000e-04,6,3.662221137120e-03
6676,2.670400000000e-04,6,3.662221137120e-03
6677,2.670800000000e-04,6,3.662221137120e-03
6678,2.671200000000e-04,304,1.855525376141e-01
6679,2.671600000000e-04,304,1.855525376141e-01
6680,2.672000000000e-04,304,1.855525376141e-01
6681,2.672400000000e-04,6,3.662221137120e-03
6682,2.672800000000e-04,6,3.662221137120e-03
6683,2.673200000000e-04,304,1.855525376141e-01
6684,2.673600000000e-04,6,3.662221137120e-03
6685,2.674000000000e-04,304,1.855525376141e-01
6686,2.674400000000e-04,304,1.855525376141e-01
6687,2.674800000000e-04,6,3.662221137120e-03
6688,2.675200000000e-04,6,3.662221137120e-03
6689,2.675600000000e-04,6,3.662221137120e-03
6690,2.676000000000e-04,304,1.855525376141e-01
6691,2.676400000000e-04,304,1.855525376141e-01
6692,2.676800000000e-04,6,3.662221137120e-03
6693,2.677200000000e-04,6,3.662221137120e-03
6694,2.677600000000e-04,304,1.855525376141e-01
6695,2.678000000000e-04,6,3.662221137120e-03
6696,2.678400000000e-04,304,1.855525376141e-01
6697,2.678800000000e-04,6,3.662221137120e-03
6698,2.679200000000e-04,304,1.855525376141e-01
6699,2.679600000000e-04,6,3.662221137120e-03
6700,2.680000000000e-04,304,1.855525376141e-01
6701,2.680400000000e-04,6,3.662221137120e-03
6702,2.680800000000e-04,6,3.662221137120e-03
6703,2.681200000000e-04,6,3.662221137120e-03
6704,2.681600000000e-04,6,3.662221137120e-03
6705,2.682000000000e-04,6,3.662221137120e-03
6706,2.682400000000e-04,304,1.855525376141e-01
6707,2.682800000000e-04,6,3.662221137120e-03
6708,2.683200000000e-04,304,1.855525376141e-01
6709,2.683600000000e-04,6,3.662221137120e-03
6710,2.684000000000e-04,6,3.662221137120e-03
6711,2.684400000000e-04,6,3.662221137120e-03
6712,2.684800000000e-04,304,1.855525376141e-01
6713,2.685200000000e-04,304,1.855525376141e-01
6714,2.685600000000e-04,304,1.855525376141e-01
6715,2.686000000000e-04,304,1.855525376141e-01
6716,2.686400000000e-04,602,3.674428540910e-01
6717,2.686800000000e-04,602,3.674428540910e-01
6718,2.687200000000e-04,602,3.674428540910e-01
6719,2.687600000000e-04,900,5.493331705679e-01
6720,2.688000000000e-04,900,5.493331705679e-01
6721,2.688400000000e-04,900,5.493331705679e-01
6722,2.688800000000e-04,900,5.493331705679e-01
6723,2.689200000000e-04,1198,7.312234870449e-01
6724,2.689600000000e-04,1198,7.312234870449e-01
6725,2.690000000000e-04,1198,7.312234870449e-01
6726,2.690400000000e-04,1198,7.312234870449e-01
6727,2.690800000000e-04,1198,7.312234870449e-01
6728,2.691200000000e-04,1198,7.312234870449e-01
6729,2.691600000000e-04,1495,9.125034333323e-01
6730,2.692000000000e-04,1495,9.125034333323e-01
6731,2.692400000000e-04,1495,9.125034333323e-01
6732,2.692800000000e-04,1495,9.125034333323e-01
6733,2.693200000000e-04,1495,9.125034333323e-01
6734,2.693600000000e-04,1495,9.125034333323e-01
6735,2.694000000000e-04,1495,9.125034333323e-01
6736,2.694400000000e-04,1198,7.312234870449e-01
6737,2.694800000000e-04,1495,9.125034333323e-01
6738,2.695200000000e-04,1198,7.312234870449e-01
6739,2.695600000000e-04,900,5.493331705679e-01
6740,2.696000000000e-04,1198,7.312234870449e-01
6741,2.696400000000e-04,1198,7.312234870449e-01
6742,2.696800000000e-04,900,5.493331705679e-01
6743,2.697200000000e-04,900,5.493331705679e-01
6744,2.697600000000e-04,900,5.493331705679e-01
6745,2.698000000000e-04,900,5.493331705679e-01
6746,2.698400000000e-04,602,3.674428540910e-01
6747,2.698800000000e-04,304,1.855525376141e-01
6748,2.699200000000e-04,304,1.855525376141e-01
6749,2.699600000000e-04,6,3.662221137120e-03
6750,2.700000000000e-04,6,3.662221137120e-03
6751,2.700400000000e-04,-292,-1.782280953398e-01
6752,2.700800000000e-04,-292,-1.782280953398e-01
6753,2.701200000000e-04,-590,-3.601184118168e-01
6754,2.701600000000e-04,-887,-5.413983581042e-01
6755,2.702000000000e-04,-1185,-7.232886745811e-01
6756,2.702400000000e-04,-1185,-7.232886745811e-01
6757,2.702800000000e-04,-1185,-7.232886745811e-01
6758,2.703200000000e-04,-1483,-9.051789910581e-01
6759,2.703600000000e-04,-1781,-1.087069307535e+00
6760,2.704000000000e-04,-2079,-1.268959624012e+00
6761,2.704400000000e-04,-2079,-1.268959624012e+00
6762,2.704800000000e-04,-2079,-1.268959624012e+00
6763,2.705200000000e-04,-2377,-1.450849940489e+00
6764,2.705600000000e-04,-2377,-1.450849940489e+00
6765,2.706000000000e-04,-2675,-1.632740256966e+00
6766,2.706400000000e-04,-2675,-1.632740256966e+00
6767,2.706800000000e-04,-2675,-1.632740256966e+00
6768,2.707200000000e-04,-2675,-1.632740256966e+00
6769,2.707600000000e-04,-2675,-1.632740256966e+00
6770,2.708000000000e-04,-2675,-1.632740256966e+00
6771,2.708400000000e-04,-2675,-1.632740256966e+00
6772,2.708800000000e-04,-2675,-1.632740256966e+00
6773,2.709200000000e-04,-2675,-1.632740256966e+00
6774,2.709600000000e-04,-2377,-1.450849940489e+00
6775,2.710000000000e-04,-2675,-1.632740256966e+00
6776,2.710400000000e-04,-2377,-1.450849940489e+00
6777,2.710800000000e-04,-2079,-1.268959624012e+00
6778,2.711200000000e-04,-2079,-1.268959624012e+00
6779,2.711600000000e-04,-2079,-1.268959624012e+00
6780,2.712000000000e-04,-1781,-1.087069307535e+00
6781,2.712400000000e-04,-1483,-9.051789910581e-01
6782,2.712800000000e-04,-1483,-9.051789910581e-01
6783,2.713200000000e-04,-1483,-9.051789910581e-01
6784,2.713600000000e-04,-887,-5.413983581042e-01
6785,2.714000000000e-04,-887,-5.413983581042e-01
6786,2.714400000000e-04,-292,-1.782280953398e-01
6787,2.714800000000e-04,-292,-1.782280953398e-01
6788,2.715200000000e-04,6,3.662221137120e-03
6789,2.715600000000e-04,304,1.855525376141e-01
